# Created by R.Nencini on: 2022-03-29 
 
#1 System 
#2 Real system conc. = eti/waters * 55.5  
#3-#10 alpha1, alp1 err - beta2, beta2 err 
#11 repeat distance 
 
etidocaine_POPC_CHARMM_298K_Cl_countra_140mM_5200waters_paramchem 139.1 0.0204 0.0013 0.0225 0.0011 -0.0917 0.0010 -0.0898 0.0011  6.2 
etidocaine_POPC_CHARMM_298K_Cl_countra_140mM_20000waters_paramchem 138.8 -0.0097 0.0009 -0.0039 0.0009 -0.1154 0.0007 -0.1130 0.0008  12.1 
etidocaine_POPC_CHARMM_298K_Cl_countra_140mM_20000waters_paramchem_1314 138.8 -0.0111 0.0008 -0.0037 0.0008 -0.1155 0.0006 -0.1138 0.0006  12.1 
etidocaine_POPC_CHARMM_298K_Cl_countra_140mM_20000waters_paramchem_overbind 138.8 -0.0079 0.0010 -0.0014 0.0011 -0.1124 0.0008 -0.1124 0.0007  12.1 
